id_aluno,nome,data_nascimento,email
6393,Kristin Collier,1988-11-29,wgreen@example.net
6394,Yvonne Russell,1992-03-13,alicia06@example.org
6395,Thomas Smith,2003-04-13,lynn21@example.org
6396,Tiffany Stanley,2003-09-03,julia28@example.net
6397,Melissa Moore,1990-10-27,blackkevin@example.com
6398,Nicholas Craig DVM,2000-11-16,hmelton@example.org
6399,Nicole Small,2000-12-22,jacksonjamie@example.com
6400,Harold Daniels,1992-04-11,zacharymacdonald@example.org
6401,Cynthia Duncan MD,1987-03-30,gordonellen@example.com
6402,Sherri Davis,1988-06-25,larrylogan@example.net
6403,Kyle Craig,1989-01-30,mross@example.net
6404,Carol Holmes,1995-11-07,theresa87@example.org
6405,Brenda Gilbert,1988-11-25,william90@example.net
6406,Traci Reed,1989-03-08,tom77@example.org
6407,Clayton Hogan,1987-10-28,mconrad@example.com
6408,Sherry Green,2006-04-09,david73@example.com
6409,Brian Snyder,1984-09-09,travishouse@example.com
6410,Philip Meyer,1988-11-23,courtney59@example.net
6411,Christian Anthony,1989-05-02,alice74@example.com
6412,Martin Horton,1987-12-05,jonescharles@example.net
6413,Jeanette Hernandez,1984-04-05,mcgeeshannon@example.org
6414,James Howard,1985-07-22,chandlergabriella@example.com
6415,Leah Colon,1992-12-01,chad82@example.org
6416,Derek Martin,1988-11-30,tharris@example.org
6417,Cheryl Howard,1986-06-10,sarahpalmer@example.org
6418,Dawn Taylor,1984-04-12,ftaylor@example.com
6419,Eric Garcia,1991-08-20,novaktimothy@example.net
6420,Ann Burke,2004-01-20,maryferguson@example.org
6421,Kimberly Sandoval,2005-01-24,kaylaking@example.org
6422,Paul Ramos,1987-08-30,jennifer48@example.com
6423,Jill Armstrong,1993-07-30,uadams@example.com
6424,Christopher Kennedy,1988-07-13,paulhodges@example.org
6425,Sean Thompson,2005-10-04,michaelbutler@example.net
6426,Brian Cooper,1989-01-03,qthompson@example.org
6427,Matthew Reyes,1986-09-12,curtisroberts@example.net
6428,Brenda Perez,1985-09-28,camacholisa@example.org
6429,Joseph Woods,2004-12-03,brittany35@example.org
6430,Dana Phillips,1994-01-17,fisherjessica@example.com
6431,Robin Moore,1992-07-07,barbara14@example.net
6432,Charles George,1994-01-11,johnperez@example.com
6433,James Hammond,2002-07-03,gfry@example.org
6434,Paula Gray,2000-10-14,obrooks@example.net
6435,Elizabeth Harvey,1986-10-19,paulgregory@example.org
6436,Christian Johnston,1998-09-21,haleyware@example.net
6437,Vanessa Montgomery,1988-12-07,ikim@example.org
6438,Kristin Schaefer,1999-01-02,tonyaramsey@example.net
6439,Darrell Shepherd,2000-10-24,brandy32@example.net
6440,Olivia Lewis,1999-02-22,christopherrobinson@example.com
6441,Michael Hill,1987-06-15,gonzalezalice@example.net
6442,Colleen Wilson,1995-08-02,chad38@example.org
6443,Alfred Carter,1989-08-17,ihansen@example.net
6444,James Vazquez,2002-04-15,annedavis@example.net
6445,Andrew Davis,1988-05-22,james91@example.com
6446,Ashley Page,2005-10-01,rking@example.com
6447,Richard Coleman V,1989-05-09,reedkevin@example.net
6448,Rachel Acosta,2006-04-28,jason93@example.org
6449,Brent Fowler,2001-09-23,jennifer31@example.net
6450,Dawn Goodman,1993-10-01,freychad@example.org
6451,Kelly Green,2002-01-10,imcguire@example.com
6452,Jennifer Ramos,1987-04-22,qdaniels@example.net
6453,Amanda Pittman,1999-04-24,elizabeth52@example.org
6454,Anthony Pollard,1993-11-24,clarkemario@example.net
6455,Laura Adams,1986-09-07,ocontreras@example.org
6456,Victoria Davis,2006-09-03,schmidtjesse@example.net
6457,Anthony Morris,1994-05-27,strongamanda@example.org
6458,Louis Kelly,1994-10-15,barronsamuel@example.org
6459,Francisco Dalton,1998-12-06,jefferyanderson@example.com
6460,Melissa Dean,1986-04-12,harry27@example.com
6461,John Taylor,2000-04-23,mikayla35@example.net
6462,Adam Rodgers,1989-09-29,ricejesse@example.net
6463,Gary Kelly DDS,1993-10-06,shawnchang@example.net
6464,Jack Davis,1993-04-16,thomasbrian@example.com
6465,Debra Santos,1998-11-29,robertanderson@example.com
6466,Kaitlyn Mercado,1989-05-07,jmcclain@example.com
6467,Russell Knox,1989-08-30,gloriamorton@example.com
6468,Alexa Stewart,1985-06-27,amylawrence@example.com
6469,David Downs Jr.,1987-11-17,george16@example.org
6470,Jamie Mahoney,1987-03-13,townsendmallory@example.com
6471,Frank Hampton,1987-06-10,bryan78@example.net
6472,Christopher Stevens,1987-02-06,jessicarogers@example.com
6473,Seth Young,2003-01-25,james68@example.org
6474,Rachel Patton,1992-07-14,corey94@example.com
6475,Debra Weaver,1986-06-21,jeff72@example.com
6476,Terrance Walls,1999-11-13,brandonmcdonald@example.com
6477,Lindsey Campbell,1997-07-16,roymartinez@example.net
6478,Shannon Williams,1998-08-05,jennifer04@example.net
6479,Brent Ramirez,1994-02-03,lewiserika@example.com
6480,Olivia Hill,1985-10-13,jameshenson@example.com
6481,Wayne Stevens,1992-09-03,rjohnson@example.org
6482,Wendy Gray,1994-04-20,jonathananderson@example.org
6483,Gregory Lewis,2000-10-12,timothy21@example.org
6484,Dr. Isaiah Murray,1991-03-06,dianerodriguez@example.com
6485,Joshua Roman,2005-05-14,bradychristopher@example.org
6486,John Alvarez,1991-01-23,estesanna@example.net
6487,Heather Davis,2002-02-08,pamelamiller@example.net
6488,Kelsey Cervantes,1987-12-26,tanner45@example.com
6489,David Wilkins,2006-09-06,nicole53@example.net
6490,Rebecca Murphy,2002-10-10,amy32@example.com
6491,Danielle Larson,2003-09-22,james73@example.net
6492,Jamie Guerrero,1997-03-26,ashley65@example.com
6493,Tyler Booth,1991-06-06,simmonsdanielle@example.com
6494,Emily Kerr,1993-10-23,terrellgreg@example.org
6495,Richard Velasquez,2006-04-02,charlesshaw@example.org
6496,Andrea Carpenter,2005-05-08,erin25@example.net
6497,Brenda Malone,1983-11-28,obanks@example.com
6498,Tom Johnson,1988-08-23,xyoder@example.org
6499,Jeanette Richards,1997-04-14,james35@example.net
6500,Colleen Simpson,1987-01-17,andrew86@example.com
6501,Jennifer Rivera DVM,2001-12-02,joneswilliam@example.com
6502,Ronald Watson,2005-04-16,smithdevon@example.com
6503,Susan Kemp,1992-05-20,martineztammy@example.net
6504,Heather Barnes,2001-03-23,peggy64@example.org
6505,David Williams,1998-01-22,christopherdickson@example.com
6506,Lee Johnson,1996-11-15,carlos90@example.com
6507,Mary Holder,1997-01-25,carlos53@example.net
6508,Hannah Martin,2001-02-04,julie78@example.net
6509,Michelle Patterson,2003-04-22,johncaldwell@example.com
6510,Joshua Johnson,1999-10-19,harrellmathew@example.net
6511,Cynthia Wolf,1997-12-19,emmavazquez@example.net
6512,Patrick Nichols,1993-11-23,hermanlogan@example.com
6513,Mark Morris,2006-10-23,dudleymary@example.com
6514,Dillon Allen,1988-05-22,fbarron@example.com
6515,Sarah Ashley,2004-06-21,peterscatherine@example.com
6516,Gary Nelson,2006-10-19,gpatel@example.com
6517,James Patterson,1997-09-09,bsellers@example.net
6518,Tamara Howard,1989-01-11,monicaacosta@example.org
6519,Nicole Riddle,1997-11-11,westtyler@example.com
6520,Christy Williams,1994-08-21,christine71@example.org
6521,Timothy Hayes,2001-12-30,heatherchen@example.net
6522,Margaret Vasquez,1992-02-12,daviesdiana@example.org
6523,Tiffany Smith,1989-04-17,michaelmoreno@example.org
6524,Mr. Scott Hart,1990-02-27,philliprivera@example.org
6525,Lori Lewis,1999-10-31,patriciawyatt@example.org
6526,Daniel Smith,1993-07-03,bjohnson@example.org
6527,Curtis Silva,2005-02-06,carla02@example.com
6528,James Rosario,2005-11-16,robert60@example.org
6529,Nicholas Hendricks,1985-09-04,osmith@example.com
6530,Mr. Daniel Cisneros,1990-08-10,alexandramiller@example.com
6531,Justin Wilson,2001-04-08,floresjeremy@example.com
6532,Larry Vaughan,1989-09-27,dsimon@example.com
6533,Jason Carroll,1986-07-08,ijensen@example.org
6534,Laura Morales,1995-06-23,hcarson@example.com
6535,Willie Graves,2000-03-14,coxvernon@example.net
6536,Lisa Miller,2002-11-06,jonathanpena@example.org
6537,Nicole Cummings DVM,2004-03-15,jessica14@example.org
6538,Emily Williams,1985-11-03,ccooper@example.net
6539,Tammy Boyd,2004-11-18,qcraig@example.com
6540,Ariana Rice,1985-09-13,samuelcollins@example.net
6541,Bradley Schwartz,2003-03-07,torresgregory@example.com
6542,Laurie Shah,2003-11-11,eshaw@example.org
6543,Sharon Adams,1988-10-24,tina01@example.org
6544,Sue Gillespie,1984-04-19,ccooper@example.net
6545,Samantha Arnold,2000-12-29,anthonyblair@example.org
6546,David Harris,1998-12-06,johnjohnson@example.net
6547,Mary Johnson,1986-05-24,ashleycochran@example.net
6548,Elizabeth Baird,1985-06-07,alex47@example.net
6549,David Preston,1995-07-15,fullerjillian@example.com
6550,Joseph Wilson,1990-06-30,katherineyork@example.org
6551,Robert Obrien DDS,1986-03-13,michael89@example.net
6552,George Maxwell,1987-07-21,timothy67@example.org
6553,Jonathan Vasquez,1995-07-21,sanderssheila@example.com
6554,Peter Massey,2004-09-30,michaeldoyle@example.net
6555,Christopher Griffith,1999-01-29,mathewsstefanie@example.org
6556,Andrew Phillips,1996-01-06,brittanyjohnson@example.net
6557,David Adkins,1986-01-02,joseph89@example.net
6558,Tammy Hampton,2005-09-25,pearsonadam@example.com
6559,Richard Daniel,2002-02-11,ocrawford@example.com
6560,Courtney Escobar,1993-08-04,david99@example.com
6561,Joseph Valencia,1991-08-31,acostajoseph@example.org
6562,Zoe Golden,1994-12-14,tbenton@example.com
6563,Amanda Jenkins,1998-06-13,jasminehill@example.com
6564,Donald Atkins,2006-04-30,beltrannicholas@example.net
6565,Linda Lewis,2003-10-29,kyle56@example.com
6566,Joanna Acosta,2001-08-24,greenrandy@example.org
6567,Spencer Hardin,2002-11-07,jennifer52@example.org
6568,Lisa Miller,1992-05-16,daviskathryn@example.org
6569,Randy Lopez Jr.,1999-05-20,diazerica@example.net
6570,Karen Morrison,1996-02-17,edwardscarlos@example.org
6571,John Manning,1999-01-06,bellis@example.com
6572,James Anderson,2006-08-19,cyoder@example.com
6573,Thomas Nunez,2000-07-25,gonzalezjaime@example.com
6574,Brandon Adams,1994-12-28,castillotravis@example.net
6575,Andrew Goodman,1987-04-22,glarsen@example.net
6576,Rebecca Cantu,1998-07-07,jkim@example.net
6577,Ryan Trevino,2001-07-30,kmoore@example.org
6578,Casey Walker,1985-02-27,joneswilliam@example.net
6579,Mario Edwards,1983-11-14,berrybrandi@example.org
6580,Rose Lopez,2006-11-02,bmurphy@example.com
6581,Nathaniel Molina,2006-01-03,smithmelinda@example.com
6582,Jay Vasquez,1990-10-17,ilewis@example.com
6583,Christian Curry,1987-07-11,xdelacruz@example.com
6584,Jacob Lyons,1996-02-15,matthew34@example.com
6585,Jennifer Tanner,2004-12-27,dmcdonald@example.org
6586,Margaret Flowers,1989-03-19,shane45@example.com
6587,Shane Rivas,2002-01-14,zwilkerson@example.com
6588,Deborah Christensen,1992-07-21,david09@example.net
6589,Jacob Hudson,1999-10-19,jacquelinehart@example.com
6590,Kristina Michael,1989-05-06,john11@example.org
6591,George Avila,1994-12-06,harrisjessica@example.net
6592,Katelyn Hensley,1993-09-19,billywilson@example.net
6593,Kathy Walker,1986-01-10,marywallace@example.org
6594,Zachary Williams,2001-02-15,hsampson@example.org
6595,Catherine Graham,2002-02-22,sarahmyers@example.org
6596,Dr. Jacob Kline,1997-04-18,garciaanthony@example.com
6597,Matthew Craig,1993-01-16,hcampbell@example.org
6598,Samuel Lewis,1984-09-26,reyesdebbie@example.org
6599,Joshua Stevens,1985-03-05,walkerkimberly@example.org
6600,Jeffrey Kennedy,1998-03-30,dawn20@example.com
6601,Tracy Rodriguez,2005-10-27,mmcdonald@example.net
6602,Taylor Cardenas,1995-12-13,bakerbrittany@example.org
6603,Nichole Freeman,1989-03-19,nhoffman@example.com
6604,Michael Patel,1988-09-24,grimeslauren@example.net
6605,Jonathan Chapman,1988-03-19,marissatucker@example.net
6606,Beth Reyes,1986-04-16,rbond@example.org
6607,Timothy Bird,1993-12-05,emily33@example.org
6608,Jessica Levine,2000-03-12,mhiggins@example.net
6609,Michael Gentry,1988-02-01,ojensen@example.net
6610,Albert Ramsey,1991-01-07,meganford@example.org
6611,David Fisher,2006-02-21,jason90@example.com
6612,Brittney Larsen,2003-02-22,vcasey@example.com
6613,Adrian Barton,1986-06-18,gprice@example.net
6614,George White,1984-09-26,michael71@example.net
6615,Thomas Mcdonald,2002-09-20,kaitlyn64@example.org
6616,Jonathan Ponce,1984-01-19,patrickosborne@example.com
6617,Rebecca Jimenez,1994-03-15,myerstheresa@example.org
6618,Jared Gibson III,1990-09-30,unorman@example.net
6619,Matthew White,2004-05-27,dnguyen@example.net
6620,Matthew Dorsey,1997-07-29,lynchpaul@example.org
6621,Lauren Morgan,1986-05-07,ghawkins@example.org
6622,Emily Spears,1991-12-24,brooksbriana@example.net
6623,Michael Bennett,1991-06-13,leslieanderson@example.org
6624,Jesse Holland,2003-03-29,gregorymorales@example.org
6625,Melanie Lopez,1994-09-23,susanbarker@example.com
6626,Adam Hall,2005-12-11,harveyjohn@example.net
6627,Patrick Malone,1989-06-17,timothyroberts@example.org
6628,Jason Keller,1996-07-21,brandonsmith@example.com
6629,Anne Hernandez,1995-01-19,laurie27@example.net
6630,Elizabeth Wiley,1993-09-16,jessica85@example.net
6631,Catherine Dixon,1995-04-04,higginsheather@example.org
6632,Tanya Conrad,1991-08-20,morgan43@example.org
6633,Mark Miller,1996-02-13,william56@example.org
6634,Felicia Scott,1997-04-10,sbell@example.com
6635,Edward Herrera,1990-11-01,ysmith@example.org
6636,Elizabeth Curry,1995-10-17,amy18@example.net
6637,Jason Fuentes,2005-12-13,rrichardson@example.com
6638,Richard Smith,2004-10-18,floydelizabeth@example.org
6639,Mary Gray,1983-12-08,michaelmiller@example.com
6640,Sarah Vaughan,1998-09-22,jennifer47@example.org
6641,Shane Townsend,1999-11-19,ericconner@example.com
6642,Kristy Cooper,1989-10-08,cody66@example.net
6643,Holly Stephens,1999-06-04,mercerduane@example.com
6644,Michelle Donaldson,1999-09-23,sanderswilliam@example.com
6645,Megan Flynn,1986-09-01,eschmitt@example.org
6646,Jaime Boyd,1997-10-19,cgeorge@example.com
6647,Frederick Jones,1988-07-12,christensenkristin@example.net
6648,Ashley Moore,1985-03-22,abigail32@example.org
6649,Bryan Arnold,1995-02-25,danielle35@example.net
6650,Matthew Abbott,1995-11-01,brodriguez@example.com
6651,Willie Conner,2004-01-18,whitekenneth@example.net
6652,Michael Yates,2002-06-09,nathaniel61@example.org
6653,Theresa Ballard,1986-05-06,robertpineda@example.net
6654,Lance Hart,1993-08-08,kenneth43@example.org
6655,William Marshall,1986-01-18,matthewgonzalez@example.org
6656,David Martinez,2004-04-12,johnny65@example.com
6657,Dr. Alexandria Robinson,2000-06-07,michaelalvarez@example.com
6658,Jennifer Singh,2006-04-04,rodrigueztodd@example.com
6659,Frances Chavez,1983-12-07,hgarcia@example.org
6660,Angie Johnson,1994-06-01,ybonilla@example.net
6661,Ralph Gould,1996-09-08,qdavis@example.org
6662,Christopher Foster,1989-12-18,tiffany35@example.com
6663,Susan Wright,2005-03-31,lopezphillip@example.net
6664,Sandra Watson,1999-11-13,wsmith@example.com
6665,Diana Price,1996-06-07,lucastanya@example.com
6666,Jonathan Gillespie,2000-09-22,murillohoward@example.net
6667,Wendy Liu,1998-06-27,usmith@example.com
6668,Cody Miller,1986-07-15,huangkrystal@example.net
6669,Melissa Riggs,1992-01-17,smithcheryl@example.net
6670,Mr. Caleb Johnson,2000-04-08,simsdeborah@example.com
6671,Samuel Henry DDS,1992-07-19,msawyer@example.com
6672,Nichole Lewis,2001-03-12,munozethan@example.org
6673,Michelle Hanson,2005-11-29,tammynelson@example.org
6674,Bianca Frederick DVM,1998-03-17,tracynelson@example.net
6675,Joseph Hall,2005-07-15,sandovaladrienne@example.org
6676,Miss Stephanie Walker PhD,2000-11-26,christine78@example.org
6677,David Vincent,1990-09-20,linda57@example.net
6678,Stephanie Koch,1993-02-28,nguyenapril@example.org
6679,Andrew Bradford,1984-03-30,mackenziemartin@example.net
6680,Ryan Boyd,2000-10-11,banderson@example.com
6681,Benjamin Scott,2004-12-31,tracygutierrez@example.org
6682,Cody Gutierrez,2005-01-01,kayla23@example.com
6683,Kevin Love,1993-06-18,alejandroharris@example.org
6684,Tiffany Foley,1996-10-28,pamelasmith@example.org
6685,Anthony Martin,1989-06-22,gonzalezcaleb@example.org
6686,Amy Wright,2001-10-05,lisafernandez@example.net
6687,Elizabeth Hicks,2004-03-13,richardparks@example.org
6688,Sarah Anderson,1988-02-28,gsmith@example.com
6689,Brianna Werner,1993-09-25,smcconnell@example.org
6690,Raven Miller,2002-01-13,thomas02@example.com
6691,Ryan Morris,1996-11-15,lambruce@example.com
6692,Jeffrey Richardson,1999-10-13,townsenddevin@example.net
6693,Tracie Turner,1986-05-18,meghanphillips@example.com
6694,Micheal Huynh,1996-02-09,joneslisa@example.org
6695,Darrell Barber,1986-03-15,robinsonwesley@example.org
6696,Shawn Rollins,1999-09-06,michele87@example.com
6697,David Smith,2000-04-04,andrea78@example.net
6698,Joe Fernandez Jr.,1994-05-15,jschmidt@example.com
6699,Seth Tyler,2000-08-30,trandolph@example.com
6700,Kimberly Martin,1999-03-14,summersjohn@example.org
6701,Kim Hill,1988-06-14,kennethhouston@example.net
6702,Mark Hernandez,1989-09-04,oelliott@example.net
6703,Michael Mendez,1993-10-23,lorichan@example.org
6704,Crystal Smith,1986-04-19,jenniferrussell@example.net
6705,Sonya Moran,1996-10-06,ryan56@example.com
6706,Christina Smith,1997-05-30,keithsmith@example.org
6707,Robert Adams,1992-11-25,wcruz@example.com
6708,Ashley Lewis,1994-02-02,danielschaefer@example.com
6709,Kaitlin Garner,1984-08-16,danielanderson@example.org
6710,John Stone,2005-04-25,rsanders@example.net
6711,Samuel Lam,1992-02-18,careyjim@example.org
6712,Nicholas Norton DDS,1991-05-15,uhess@example.net
6713,Kathleen Lewis,1990-06-13,allison29@example.org
6714,Patrick Craig,1986-07-21,lawrenceconnie@example.com
6715,Sharon Young,1996-05-23,castrozachary@example.org
6716,Emily Reyes,1988-01-22,debradavis@example.com
6717,Jordan Shaw,2002-06-12,bearddawn@example.com
6718,Zachary Rogers,1995-02-26,jmitchell@example.org
6719,Katelyn Williams,1990-02-11,rreyes@example.net
6720,Luke Anderson,2003-11-05,perrytimothy@example.org
6721,Judy Rich,1984-05-10,teresa75@example.com
6722,Jeremy Cook,2004-11-14,warrenmelissa@example.net
6723,Steven Ball,1994-07-23,beckerjennifer@example.net
6724,Mr. Derrick Powell,1988-01-30,mark61@example.org
6725,William Hamilton Jr.,1987-01-06,pmcdonald@example.org
6726,Michael Gill,1989-02-06,williamssara@example.net
6727,Katrina Reynolds,1993-08-07,angel55@example.com
6728,David Russell,1996-05-04,owenkimberly@example.net
6729,Andrea Hill,1995-11-20,brianbennett@example.org
6730,Brandon Patterson,1996-05-07,jesus59@example.net
6731,Nicholas Gordon,1992-10-03,wardgregory@example.net
6732,Lori Lane,1987-10-26,philip45@example.net
6733,Renee May,1987-09-23,sarahhopkins@example.org
6734,Joshua Frederick,1997-11-10,bernardrobert@example.org
6735,Brian Ward,2003-03-24,ehoward@example.com
6736,Logan Johnston,1993-07-07,paigeperry@example.org
6737,Mr. Peter Webb Jr.,1987-07-16,henglish@example.com
6738,Emily Conner,1995-08-31,janetwilliams@example.org
6739,James Dixon,1999-09-12,villanuevajoshua@example.com
6740,Stanley Anderson,2004-08-30,andradekathryn@example.com
6741,Eric Thomas,1989-01-21,kingfrank@example.net
6742,Carol Russell,1987-12-29,heather97@example.org
6743,Tricia Stout,1988-04-06,shannon13@example.com
6744,Diane Smith,1984-08-24,alvarezjenna@example.org
6745,Deborah Crawford,2005-08-11,rcortez@example.org
